,64,32,16,8,4,2,1,0.5,0.25,0.125,0.0625,0
fRS1035,0.280200005,0.237299994,0.218199998,0.214599997,0.227500007,0.235400006,0.259200007,0.296200007,0.495299995,1.161000013,1.307600021,1.299100041
fRS1042,0.251599997,0.241600007,0.222000003,0.202700004,0.198400006,0.236200005,0.243499994,0.370999992,0.574100018,1.247300029,1.279099941,1.298200011
fRS1466,0.137799993,0.118500002,0.115800001,0.116800003,0.126200005,0.115500003,0.129199997,0.175699994,0.351700008,1.239500046,1.301599979,1.297000051
fRS1481,0.711700022,0.626699984,0.614499986,0.606700003,0.595200002,0.723800004,0.677299976,0.760500014,0.825600028,1.253900051,1.29460001,1.309299946
fRS1482,0.784300029,0.719200015,0.682299972,0.51789999,0.538600028,0.632499993,0.741699994,0.664499998,0.713999987,1.244400024,1.29429996,1.292500019
fRS1145,0.163499996,0.130600005,0.130199999,0.128800005,0.123800002,0.126800001,0.139699996,0.214900002,0.498299986,1.291499972,1.319100022,1.275900006
fRS1044,0.156499997,0.139599994,0.138699993,0.129999995,0.142800003,0.1479,0.161899999,0.251100004,0.432000011,1.236899972,1.316699982,1.328699946
fRS1,0.190699995,0.164000005,0.157900006,0.150600001,0.152099997,0.167799994,0.190500006,0.269800007,0.614099979,1.280300021,1.297899961,1.323799968
fRS1050,0.452399999,0.379000008,0.243499994,0.249300003,0.340799987,0.396100014,0.322699994,0.483799994,0.633300006,1.263000011,1.255699992,1.283200026
fRS1051,0.489199996,0.239999995,0.283199996,0.227200001,0.256300002,0.285699993,0.371600002,0.425599992,0.578000009,1.25999999,1.250499964,1.306800008
fRS1052,0.397199988,0.373899996,0.275299996,0.160099998,0.279199988,0.390899986,0.463099986,0.538999975,0.717999995,1.26730001,1.252799988,1.277699947
fRS1053,0.465900004,0.393000007,0.374000013,0.343600005,0.333299994,0.409000009,0.516200006,0.677600026,0.885999978,1.277999997,1.236999989,1.29369998
