,64,32,16,8,4,2,1,0.5,0.25,0.125,0.0625,0
fRS1,0.125400007,0.126300007,0.119599998,0.122599997,0.133499995,0.128199995,0.147699997,0.165299997,0.110399999,0.682500005,0.74059999,0.704200029
fRS1354,0.111100003,0.107100002,0.108199999,0.113799997,0.113499999,0.116300002,0.117399998,0.161899999,0.149599999,0.959999979,1.110000014,1.058099985
fRS1355,0.112199999,0.116999999,0.117299996,0.112499997,0.1153,0.127399996,0.149499997,0.197799996,0.406100005,0.967100024,1.017099977,1.005499959
fRS1356,0.117799997,0.108099997,0.115599997,0.112499997,0.122699998,0.122100003,0.126900002,0.167899996,0.214900002,0.896600008,1.081900001,1.101699948
fRS1357,0.112899996,0.114100002,0.121100001,0.122699998,0.119900003,0.114100002,0.129299998,0.154799998,0.182699993,1.011199951,1.086599946,1.021000028
fRS1050,0.26789999,0.245199993,0.142299995,0.184799999,0.247400001,0.165999994,0.305099994,0.336699992,0.364100009,1.043499947,1.095299959,1.070299983
fRS1359,0.111299999,0.111199997,0.111500002,0.1131,0.1118,0.1149,0.111500002,0.1373,0.364899993,1.295099974,1.303900003,1.308799982
fRS1145,0.104999997,0.1052,0.102300003,0.101000004,0.107500002,0.102799997,0.113700002,0.140900001,0.499199986,1.290699959,1.313300014,1.320199966
fRS1053,0.320100009,0.318800002,0.322600007,0.293500006,0.337000012,0.346500009,0.462799996,0.548399985,0.79460001,1.291900039,1.287500024,1.302999973
fRS1051,0.266499996,0.318199992,0.360500008,0.228200004,0.358900011,0.336699992,0.398000002,0.49970001,0.701200008,1.27639997,1.289700031,1.361500025
fRS1035,0.186800003,0.138099998,0.161400005,0.161200002,0.1558,0.159199998,0.191400006,0.228300005,0.378199995,1.211099982,1.200099945,1.217700005
fRS1037,0.1822,0.143900007,0.130099997,0.136000007,0.147699997,0.146500006,0.1241,0.210500002,0.456699997,1.127200007,1.199000001,1.215499997
fRS1038,0.1096,0.114100002,0.109800003,0.113300003,0.118000001,0.122699998,0.123899996,0.130999997,0.262800008,1.198699951,1.211899996,1.230499983
fRS1040,0.191100001,0.174199998,0.143700004,0.151999995,0.184799999,0.182699993,0.197099999,0.2685,0.404799998,1.204699993,1.193199992,1.240499973
fRS1042,0.193900004,0.1743,0.163399994,0.181899995,0.169,0.159500003,0.200499997,0.2368,0.48120001,1.202499986,1.173900008,1.215399981
fRS1052,0.418799996,0.357800007,0.294,0.393900007,0.370200008,0.369800001,0.456499994,0.474000007,0.641200006,1.12650001,1.167700052,1.197999954
