,1,0.5,0.25,0.125,0.0625,0.03125,0.015625,0.0078125,0.00390625,0.001953125,0.000976563,0
fRS1346,0.118699998,0.121399999,0.1184,0.125300005,0.119199999,0.123400003,0.144600004,0.167799994,0.748000026,1.199499965,1.328299999,1.312000036
fRS1354,0.114600003,0.107600003,0.106399998,0.109999999,0.116099998,0.125499994,0.126100004,0.175799996,0.717899978,1.332599998,1.271499991,1.333600044
fRS1355,0.116599999,0.630500019,0.102499999,0.094800003,0.104400001,0.118600003,0.129600003,0.160099998,0.499799997,1.203500032,1.253800035,1.344300032
fRS1356,0.115699999,0.118699998,0.108800001,0.105099998,0.104699999,0.109300002,0.127299994,0.161300004,0.559800029,1.205299973,1.294999957,1.269500017
fRS1033,0.154699996,0.172999993,0.163399994,0.183200002,0.174799994,0.182699993,0.224900007,0.493200004,1.206900001,1.202299953,1.23150003,1.259199977
fRS1035,0.154899999,0.141399994,0.164800003,0.149900004,0.156900004,0.175999999,0.1831,0.310799986,0.823199987,1.188300014,1.202000022,1.252300024
fRS1037,0.146699995,0.138099998,0.130099997,0.140599996,0.138300002,0.198699996,0.192100003,0.721700013,0.965799987,1.16779995,1.24849999,1.249199986
fRS1038,0.111299999,0.111400001,0.113200001,0.119900003,0.108499996,0.1127,0.130799994,0.150000006,0.522599995,1.242699981,1.235599995,1.285300016
fRS1040,0.155699998,0.138400003,0.141599998,0.159999996,0.165900007,0.152799994,0.202500001,0.389099985,1.151100039,1.173499942,1.185299993,1.276800036
fRS1042,0.177900001,0.162699997,0.158600003,0.183899999,0.138099998,0.168899998,0.180099994,0.498299986,1.132099986,1.160400033,1.199100018,1.344099998
fRS1145,0.109499998,0.101899996,0.110799998,0.105099998,0.095700003,0.107500002,0.1074,0.127399996,0.399699986,1.186400056,1.227599978,1.265200019
fRS1357,0.118600003,0.120999999,0.113499999,0.113600001,0.1228,0.126499996,0.130199999,0.141599998,0.734899998,1.171000004,1.281000018,1.204699993
fRS1359,0.115099996,0.113899998,0.112199999,0.113899998,0.119099997,0.116800003,0.134900004,0.138099998,0.768400013,1.155099988,1.254099965,1.347599983
fRS1050,0.162400007,0.190200001,0.1241,0.190400004,0.137799993,0.178100005,0.1875,0.382200003,1.215600014,1.093700051,1.314499974,1.213799953
fRS1051,0.164299995,0.204099998,0.159500003,0.171100006,0.214000002,0.273299992,0.207499996,0.7148,1.241899967,1.263100028,1.259199977,1.248999953
fRS1052,0.229499996,0.135399997,0.170900002,0.124799997,0.228499994,0.208499998,0.248400003,0.645299971,1.248299956,1.236199975,1.206200004,1.245300055
fRS1053,0.231199995,0.229399994,0.133200005,0.310499996,0.266499996,0.287299991,0.359200001,0.922999978,1.289399981,1.149799943,1.228899956,1.150599957
fRS1,0.133200005,0.125100002,0.115599997,0.122199997,0.116099998,0.126200005,0.124799997,0.163100004,0.967499971,1.208400011,1.301100016,1.301300049
