,1,0.5,0.25,0.125,0.0625,0.03125,0.015625,0.0078125,0.00390625,0.001953125,0.000976563,0
fRS1346,0.127599999,0.122000001,0.115999997,0.128299996,0.118199997,0.143000007,0.136299998,0.222000003,0.989400029,1.254500031,1.315500021,1.281999946
fRS1354,0.113399997,0.115099996,0.1109,0.111500002,0.115900002,0.118199997,0.133000001,0.182400003,1.239300013,1.283100009,1.305099964,1.305899978
fRS1355,0.120499998,0.103699997,0.175899997,0.106700003,0.109800003,0.110600002,0.131400004,0.864899993,0.959599972,1.324300051,1.279800057,1.352900028
fRS1356,0.123999998,0.113399997,0.104800001,0.1105,0.109099999,0.107900001,0.110799998,0.162300006,0.777700007,1.275699973,1.312100053,1.300699949
fRS1033,0.177599996,0.174600005,0.173500001,0.186800003,0.180099994,0.223100007,0.247600004,0.908299983,1.23239994,1.229200006,1.248600006,1.218500018
fRS1035,0.148100004,0.139699996,0.137600005,0.127599999,0.149399996,0.142199993,0.156000003,0.617299974,1.205600023,1.280300021,1.277799964,1.257400036
fRS1037,0.170399994,0.161899999,0.146200001,0.141900003,0.147499993,0.168400005,0.380899996,1.281599998,1.283300042,1.243899941,1.26820004,1.244400024
fRS1038,0.1127,0.105800003,0.1096,0.108400002,0.108400002,0.116999999,0.129199997,0.355699986,1.291499972,1.277400017,1.278399944,1.291399956
fRS1040,0.157700002,0.143900007,0.153300002,0.156200007,0.171000004,0.149200007,0.182699993,0.996900022,1.256100059,1.267500043,1.266000032,1.267500043
fRS1042,0.164299995,0.141100004,0.141299993,0.179199994,0.157199994,0.172600001,0.206,1.007099986,1.24119997,1.22510004,1.259199977,1.299700022
fRS1145,0.108099997,0.109499998,0.109899998,0.1017,0.105700001,0.1118,0.117299996,0.188700005,1.06309998,1.238199949,1.277699947,1.26760006
fRS1357,0.122199997,0.117600001,0.110299997,0.116899997,0.115199998,0.129299998,0.126699999,0.145500004,0.873099983,1.210299969,1.281599998,1.26760006
fRS1359,0.119599998,0.112099998,0.100299999,0.1074,0.100500003,0.108199999,0.113200001,0.153799996,0.868399978,1.207299948,1.289299965,1.3477
fRS1050,0.181099996,0.137899995,0.158899993,0.185399994,0.135700002,0.296499997,0.175899997,0.488000005,1.213199973,1.188300014,1.302600026,1.218500018
fRS1051,0.221699998,0.205400005,0.195099995,0.25909999,0.221100003,0.28459999,0.332899988,0.784099996,1.244500041,1.258999944,1.211699963,1.271399975
fRS1052,0.191300005,0.120300002,0.144999996,0.188299999,0.219400004,0.298299998,0.276199996,0.835500002,1.289100051,1.206599951,1.220700026,1.238700032
fRS1053,0.262600005,0.198200002,0.239399999,0.295100003,0.364399999,0.299800009,0.384299994,0.882300019,1.235000014,1.164700031,1.3046,1.208099961
fRS1,0.126399994,0.118600003,0.119900003,0.112199999,0.117899999,0.121699996,0.131099999,0.140599996,1.037099957,1.166499972,1.281299949,1.282799959
