,1,0.5,0.25,0.125,0.0625,0.03125,0.015625,0.0078125,0.00390625,0.001953125,0.000976563,0
fRS1035,0.203799993,0.215200007,0.199100003,0.2183,0.227400005,0.239299998,0.234400004,0.808899999,1.257400036,1.262500048,1.279199958,1.271600008
fRS1042,0.215499997,0.204600006,0.193100005,0.233799994,0.229399994,0.305000007,0.294400007,0.888199985,1.256000042,1.209699988,1.226699948,1.24119997
fRS1466,0.133599997,0.122699998,0.123099998,0.120999999,0.124600001,0.138699993,0.1391,0.218199998,1.116899967,1.193500042,1.2579,1.228399992
fRS1481,0.649699986,0.643700004,0.662999988,0.579699993,0.654900014,0.698400021,0.755500019,1.185899973,1.222800016,1.278800011,1.230599999,1.251899958
fRS1482,0.630599976,0.645699978,0.629999995,0.618600011,0.61619997,0.632799983,0.802100003,1.045300007,1.159600019,1.253200054,1.247900009,1.237100005
fRS1145,0.148800001,0.1303,0.128199995,0.126399994,0.130199999,0.139799997,0.150399998,0.253699988,1.221199989,1.180699944,1.258900046,1.248999953
fRS1044,0.152899995,0.131699994,0.138500005,0.137500003,0.136399999,0.145199999,0.154300004,0.266900003,1.166000009,1.175500035,1.278300047,1.259799957
fRS1,0.155000001,0.177200004,0.161699995,0.1796,0.175500005,0.178900003,0.192499995,0.37529999,1.24090004,1.261600018,1.221699953,1.189800024
fRS1050,0.239099994,0.272300005,0.133100003,0.244900003,0.252200007,0.243300006,0.342099994,0.830600023,1.231299996,1.243600011,1.183599949,1.147199988
fRS1051,0.195800006,0.209000006,0.174400002,0.145199999,0.177399993,0.212699994,0.217199996,0.682500005,0.954400003,1.192000031,1.120599985,1.105800033
fRS1052,0.222200006,0.250699997,0.203299999,0.220400006,0.183300003,0.212899998,0.281699985,0.220200002,1.052399993,1.087800026,1.181399941,1.112599969
fRS1053,0.265399992,0.263700008,0.25850001,0.321999997,0.35800001,0.332199991,0.287600011,1.016899943,1.111299992,1.231699944,1.229900002,1.096300006
