,16,8,4,2,1,0.5,0.25,0.125,0.0625,0.03125,0.015625,0
fRS1576,0.152600005,0.131699994,0.1505,0.141299993,0.153500006,0.185599998,0.359200001,0.901499987,1.232300043,1.246299982,1.260800004,1.284399986
fRS1581,0.073399998,0.069899999,0.071500003,0.076399997,0.075499997,0.072400004,0.079700001,0.080600001,0.108499996,0.962899983,1.32190001,1.278599977
fRS1577,0.143800005,0.124700002,0.145199999,0.151899993,0.158999994,0.250200003,0.416399986,1.275500059,1.314399958,1.269600034,1.283800006,1.281999946
fRS1582,0.074100003,0.067500003,0.07,0.070600003,0.069799997,0.074100003,0.072099999,0.081600003,0.141000003,1.314100027,1.283599973,1.243399978
fRS1579,0.103,0.089199997,0.097199999,0.089599997,0.096000001,0.122100003,0.207499996,1.230499983,1.278100014,1.26789999,1.243600011,1.360200047
fRS1584,0.067599997,0.063900001,0.063000001,0.0656,0.067400001,0.063100003,0.065800004,0.067900002,0.0757,0.807200015,1.28429997,1.252900004
fRS1578,0.576200008,0.522899985,0.557399988,0.596099973,0.594900012,0.640699983,0.749599993,1.253700018,1.225900054,1.235100031,1.281599998,1.237900019
fRS1583,0.123400003,0.103799999,0.109499998,0.104500003,0.093099996,0.103500001,0.101000004,0.103799999,0.213400006,1.277999997,1.269099951,1.283699989
fRS1580,0.089199997,0.087399997,0.090000004,0.104000002,0.091799997,0.134299994,0.287400007,1.234099984,1.270799994,1.245800018,1.255599976,1.22510004
fRS1585,0.066100001,0.062899999,0.065099999,0.066200003,0.066799998,0.068499997,0.070500001,0.071099997,0.098899998,1.325199962,1.265100002,1.282999992
fRS1482,0.465999991,0.301800013,0.466100007,0.506500006,0.654100001,0.642799973,0.847100019,1.296000004,1.265300035,1.275599957,1.25150001,1.343500018
fRS1044,0.108599998,0.091399997,0.088200003,0.093000002,0.107799999,0.147799999,0.390799999,1.261500001,1.220700026,1.288699985,1.271999955,1.29519999
