,64,32,16,8,4,2,1,0.5,0.25,0.125,0.0625,0
fRS1571,0.103299998,0.0757,0.072999999,0.087800004,0.081200004,0.077100001,0.096600004,0.095600002,0.137799993,1.221699953,1.25880003,1.297600031
fRS1572,0.163599998,0.079800002,0.102799997,0.0942,0.174199998,0.157100007,0.267100006,0.292800009,0.414099991,1.141199946,1.218299985,1.264099956
fRS1573,0.064300001,0.071099997,0.063900001,0.065200001,0.067299999,0.091600001,0.079999998,0.115199998,0.133000001,1.175099969,1.213999987,1.241400003
fRS1575,0.262100011,0.071099997,0.114200003,0.136800006,0.2148,0.281699985,0.321500003,0.461400002,0.423400015,1.128999949,1.198699951,1.301699996
fRS1265,0.1373,0.096600004,0.093000002,0.101800002,0.103299998,0.120399997,0.128199995,0.1919,0.507499993,1.300199986,1.253700018,1.280300021
